participant,condition,object,trial_num,fragile_survived,peak_force_proxy,peak_depth_mm,time_to_first_contact_s,force_overshoot_proxy,approach_rate_mm_s,n_force_reversals_post_plateau,time_above_90pct_peak_s
P16,visual_only,fragile,4,1.0,1050.9519,0.4618,4.7656,0.0,,0.0,0.06430000000000025
P16,visual_only,fragile,5,1.0,34068.1367,0.9842,3.4976,13124.091800000002,2.8906551059730217,11.0,0.1271
P17,lra,deformable,1,,3759.1702,0.9842,6.4144,487.9445999999998,4.71464019851114,2.0,0.12729999999999997
P17,lra,deformable,2,,3578.0615,0.9646,3.4223,0.0,1.2048802261568214,8.0,0.4631999999999996
P17,lra,deformable,3,,9228.3682,0.9842,3.3659,5249.007800000001,1.9052576782925565,3.0,0.14440000000000008
P17,lra,deformable,4,,4520.7437,0.9842,5.8179,926.9497999999999,4.135322692574604,9.0,0.2710999999999997
P17,lra,deformable,5,,12850.7881,0.9842,2.8155,9120.055199999999,4.619531250000011,3.0,0.2084999999999999
P17,lra,fragile,1,1.0,2505.4778,0.3779,1.1644,1297.3916000000002,0.07122292828426922,3.0,0.4800000000000004
P17,lra,fragile,2,1.0,10926.2812,0.812,4.5578,826.9033,4.652806652806671,3.0,0.31899999999999995
P17,lra,fragile,3,1.0,21242.9824,0.9842,5.4238,1858.2324000000008,1.591104174795159,1.0,0.14399999999999924
P17,lra,fragile,4,1.0,8075.4863,0.6534,5.2315,0.0,4.318181818181782,0.0,0.08000000000000007
P17,lra,fragile,5,1.0,25174.0469,0.9842,5.0195,8301.8223,1.8676612127045258,1.0,0.14499999999999957
P17,tactiles,deformable,1,,1835.4956,0.6949,6.1613,0.0,1.7601880877742921,6.0,0.25649999999999995
P17,tactiles,deformable,2,,4043.7725,0.9841,4.7476,462.4142999999999,1.2988227146814397,9.0,1.2805
P17,tactiles,deformable,3,,4329.1777,0.9616,4.7636,689.5258000000003,1.2832796818784336,9.0,0.7036000000000007
P17,tactiles,deformable,4,,4140.8984,0.9663,4.1585,421.625,2.2444357672784068,6.0,0.7366999999999999
P17,tactiles,deformable,5,,4324.3633,0.9825,3.1755,10.754399999999805,3.1678998292544116,5.0,0.7365000000000004
P17,tactiles,fragile,1,1.0,5293.958,0.596,4.8817,0.0,3.4880803011292394,0.0,0.12869999999999937
P17,tactiles,fragile,2,1.0,10148.8779,0.7773,4.4905,0.0,4.630298818624033,2.0,0.4006999999999996
P17,tactiles,fragile,3,1.0,19500.2676,0.9842,14.8399,0.0,1.4178313253012078,8.0,0.7362000000000002
P17,tactiles,fragile,4,1.0,10892.4824,0.7781,6.1586,1407.613300000001,9.426791277258499,5.0,0.6718000000000002
P17,tactiles,fragile,5,1.0,11928.0684,0.7857,5.3645,633.8809000000001,0.8429463171036202,1.0,0.12700000000000067
P17,visual_only,deformable,1,,3974.0955,0.9833,3.558,904.3269,1.7893361212754835,13.0,1.0088
P17,visual_only,deformable,2,,4140.0327,0.9817,3.6998,769.2972999999997,4.136671883150757,12.0,0.7993999999999994
P17,visual_only,deformable,3,,4231.27,0.9788,2.8094,145.67380000000048,1.1495466032406723,20.0,1.5368000000000004
P17,visual_only,deformable,4,,4195.4717,0.9802,0.8177,574.5161000000003,0.4191547886971742,15.0,2.9919
P17,visual_only,deformable,5,,4418.6045,0.964,1.8143,413.99950000000035,0.5272621809744781,12.0,0.7201999999999997
P17,visual_only,fragile,1,0.0,20400.0801,0.9842,0.6877,2912.3593999999975,0.14786798524184172,5.0,0.14310000000000045
P17,visual_only,fragile,2,1.0,24756.9609,0.9842,11.1747,0.0,0.4756905386826643,10.0,0.06429999999999936
P17,visual_only,fragile,3,1.0,16024.2412,0.9842,7.1666,2268.5224,1.2895644674428632,9.0,0.2882000000000007
P17,visual_only,fragile,4,0.0,20300.0859,0.9842,6.022,2401.4960999999967,3.0965137614678904,3.0,0.06419999999999959
P17,visual_only,fragile,5,1.0,2310.6399,0.378,7.7655,0.0,,2.0,0.12789999999999946
P18,lra,deformable,1,,2532.0603,0.8154,3.816,0.0,0.2423828448418612,2.0,0.12809999999999988
P18,lra,deformable,2,,4033.7554,0.9842,6.1595,946.4018999999998,1.6706443914081173,14.0,1.0552000000000001
P18,lra,deformable,3,,4154.8955,0.9842,4.7635,943.6735999999996,0.4170330941911593,5.0,0.24100000000000055
P18,lra,deformable,4,,3834.3862,0.9841,3.2216,355.3199999999997,0.17589783071418863,13.0,0.8165999999999993
P18,lra,deformable,5,,4408.4951,0.9735,0.2168,958.9145000000003,0.2576969028581932,16.0,0.20779999999999976
P18,lra,fragile,1,1.0,13500.9502,0.9039,6.0912,20.120100000000093,0.3740962611030779,3.0,0.5927000000000007
P18,lra,fragile,2,0.0,25137.1738,0.9842,5.0212,5311.75,1.8816908454227117,11.0,0.4006999999999996
P18,lra,fragile,3,0.0,36056.9609,0.9842,7.8324,5283.400399999999,,13.0,0.1286000000000005
P18,lra,fragile,4,1.0,6969.0713,0.5962,6.8188,0.0,0.8873591989987545,12.0,1.1996000000000002
P18,lra,fragile,5,1.0,25705.7715,0.9842,6.2848,0.0,2.332860385925083,14.0,0.04760000000000009
P18,tactiles,deformable,1,,3344.6738,0.956,3.1552,140.17619999999988,1.3179148311306892,7.0,0.9919000000000002
P18,tactiles,deformable,2,,2433.9009,0.8873,4.4267,72.1582000000003,0.7039138490041688,29.0,3.0077
P18,tactiles,deformable,3,,3367.8599,0.9826,5.0193,25.888500000000022,0.5673264748014064,22.0,1.599899999999999
P18,tactiles,deformable,4,,2763.1396,0.9261,1.6853,0.0,0.11080300404390522,12.0,0.7978999999999998
P18,tactiles,deformable,5,,2150.0122,0.5897,7.2984,775.7830000000001,0.6169294852722403,21.0,0.4635000000000016
P18,tactiles,fragile,1,1.0,27861.7715,0.9842,11.095,8135.476599999998,0.14238232333871687,55.0,0.12780000000000058
P18,tactiles,fragile,2,1.0,9427.416,0.7091,5.7521,62.956999999998516,0.26160337552742624,7.0,0.6725000000000012
P18,tactiles,fragile,3,1.0,17798.9492,0.9166,7.237,18.802700000000186,1.962499999999999,16.0,1.3911999999999995
P18,tactiles,fragile,4,1.0,111.3024,0.1632,5.7633,72.1667,,17.0,0.06479999999999997
P18,tactiles,fragile,5,1.0,2745.0981,0.4026,2.6908,2159.7729,3.3877551020408,17.0,1.3909999999999996
P18,visual_only,deformable,1,,4235.5713,0.9834,3.3551,3.3871999999992113,0.13404053947472197,5.0,0.2721
P18,visual_only,deformable,2,,3186.4248,0.9587,6.2212,0.0,0.669026401265928,22.0,1.6153999999999993
P18,visual_only,deformable,3,,3664.6987,0.9732,3.8273,20.3112000000001,0.784213159869903,7.0,0.8002000000000002
P18,visual_only,deformable,4,,3088.0964,0.9095,4.684,0.0,1.3658827031854732,6.0,0.7368000000000006
P18,visual_only,deformable,5,,3382.7314,0.9293,4.8129,94.61840000000029,0.38137712570856946,9.0,0.8162000000000003
P18,visual_only,fragile,1,1.0,14759.3555,0.826,5.0228,0.0,0.17532596091297337,2.0,0.4634999999999998
P18,visual_only,fragile,2,1.0,19075.2539,0.9777,5.0915,0.0,0.6413373860182369,28.0,0.2727000000000004
P18,visual_only,fragile,3,1.0,18759.4531,0.9607,3.3569,0.0,0.5120862774265527,4.0,0.6722000000000001
P18,visual_only,fragile,4,0.0,26151.3457,0.9842,4.3659,2251.4395000000004,3.953271028037372,15.0,0.4790000000000001
P18,visual_only,fragile,5,1.0,13411.2842,0.7925,6.8206,0.0,0.5205399550037497,0.0,0.20860000000000056
P19,lra,deformable,1,,3446.4331,0.9717,2.8907,504.6885000000002,2.667620410109677,1.0,0.14370000000000038
P19,lra,deformable,2,,4164.7798,0.9838,0.0098,588.8179000000005,0.23673269748104667,26.0,0.27129999999999965
P19,lra,deformable,3,,3930.3855,0.9842,0.0136,510.30639999999994,0.2633449776306919,38.0,0.3203999999999998
P19,lra,deformable,4,,3188.2097,0.905,0.0055,16.13229999999976,0.2620699676681077,32.0,0.6720000000000002
P19,lra,deformable,5,,3621.5063,0.9835,0.0145,412.8330000000001,0.23560872624912035,38.0,0.46390000000000065
P19,lra,fragile,1,0.0,15993.8125,0.9842,2.0097,0.0,12.419504643962851,6.0,0.07889999999999997
P19,lra,fragile,2,0.0,29391.1426,0.9842,0.6166,0.0,0.5038128547675018,66.0,0.1280000000000001
P19,lra,fragile,3,1.0,30815.3711,0.9842,0.0104,0.0,0.25187959095491863,71.0,0.2078000000000002
P19,lra,fragile,4,1.0,18508.5781,0.8811,0.013,8.148399999998219,0.1805604326146499,54.0,0.3517999999999999
P19,lra,fragile,5,1.0,18528.0977,0.8552,3.6954,1103.7441999999974,1.5346724055475827,47.0,0.20609999999999973
P19,tactiles,deformable,1,,4059.001,0.9842,5.7622,945.6157000000003,4.250781249999997,7.0,0.49549999999999983
P19,tactiles,deformable,2,,3602.6138,0.9839,3.8238,151.29370000000017,3.8871554862194504,5.0,0.6718999999999999
P19,tactiles,deformable,3,,4511.1455,0.9842,2.8775,417.7113999999997,6.771144278606963,3.0,0.5285000000000002
P19,tactiles,deformable,4,,3292.1875,0.9831,3.4178,48.07569999999987,9.401250000000044,3.0,0.2562000000000002
P19,tactiles,deformable,5,,3973.5901,0.9842,3.0107,206.11889999999994,0.815230961298373,3.0,0.46359999999999957
P19,tactiles,fragile,1,0.0,18897.3906,0.9842,6.0981,0.0,1.9999999999999793,2.0,0.15949999999999953
P19,tactiles,fragile,2,1.0,22006.0684,0.9009,5.5639,0.0,2.518940787054068,0.0,0.06369999999999987
P19,tactiles,fragile,3,0.0,17501.7734,0.9842,2.4784,0.0,10.28947368421057,2.0,0.39990000000000014
P19,tactiles,fragile,4,0.0,32276.4629,0.9842,3.9578,1109.2128999999986,4.233055265901977,1.0,0.14399999999999924
P19,tactiles,fragile,5,1.0,28533.5918,0.9842,6.3613,642.2987999999968,3.198285936891308,1.0,0.14399999999999924
P19,visual_only,deformable,1,,5506.0815,0.9736,0.0055,66.76749999999993,0.2654944627938605,56.0,0.8639999999999999
P19,visual_only,deformable,2,,4795.9297,0.9842,0.0188,0.0,0.250663364585176,47.0,0.35299999999999976
P19,visual_only,deformable,3,,4395.2109,0.9616,0.0151,784.8429999999998,0.14733458344495043,22.0,0.4003999999999994
P19,visual_only,deformable,4,,3729.4878,0.9765,0.0045,435.71270000000004,0.2778383485971798,24.0,0.41679999999999984
P19,visual_only,deformable,5,,3764.7756,0.9231,0.0202,496.28189999999995,0.259817367452519,29.0,0.09660000000000002
P19,visual_only,fragile,1,0.0,27255.0625,0.9842,1.5457,0.0,,14.0,0.06469999999999998
P19,visual_only,fragile,2,0.0,20849.7285,0.9842,1.8241,0.0,11.77223088923556,12.0,0.09579999999999989
P19,visual_only,fragile,3,1.0,36300.168,0.9842,2.7691,32077.686599999997,,3.0,0.46440000000000037
P19,visual_only,fragile,4,0.0,31677.1992,0.9842,2.6245,22335.7344,,9.0,0.06440000000000001
P19,visual_only,fragile,5,0.0,24448.5898,0.9842,2.2233,0.0,7.587499999999993,12.0,0.7833000000000001
P20,lra,deformable,1,,507.5329,0.4253,4.2248,0.0,0.5322834645669338,4.0,0.6084000000000005
P20,lra,deformable,2,,1488.1421,0.7717,3.0814,138.78150000000005,1.563190773666507,5.0,0.5276000000000001
P20,lra,deformable,3,,1799.3325,0.7419,2.5463,0.0,1.1476671476671476,8.0,0.7361
P20,lra,deformable,4,,2106.7793,0.8986,2.0831,133.39290000000005,0.9517593643586834,3.0,0.2724000000000002
P20,lra,deformable,5,,2127.7927,0.9123,2.4131,28.19309999999996,0.6590658330268482,1.0,0.33610000000000007
P20,lra,fragile,1,1.0,5721.2764,0.9837,4.3615,36.25879999999961,0.45517724383148384,12.0,0.6723999999999997
P20,lra,fragile,2,1.0,29.2715,0.1524,3.3548,3.797600000000001,0.019265816193699555,4.0,0.12919999999999998
P20,lra,fragile,3,1.0,20308.4746,0.8039,3.6166,5358.453100000001,1.6544985250737472,11.0,1.1359
P20,lra,fragile,4,1.0,20791.3438,0.909,4.8216,41.20899999999892,0.8451056098114919,10.0,0.4631999999999996
P20,lra,fragile,5,0.0,27003.6172,0.9842,9.2969,0.0,1.5607758620689702,24.0,0.07970000000000077
P20,tactiles,deformable,1,,1647.4851,0.7647,3.4142,0.0,0.896890343698855,0.0,0.06370000000000076
P20,tactiles,deformable,2,,1098.7281,0.5955,2.3593,145.98300000000006,0.7220533603512332,1.0,0.0804999999999998
P20,tactiles,deformable,3,,1899.6681,0.7704,1.3414,38.51760000000013,0.5698780850431164,1.0,0.12810000000000032
P20,tactiles,deformable,4,,1208.6711,0.5574,2.0128,0.0,0.30751936047964,4.0,0.27170000000000005
P20,tactiles,deformable,5,,1455.0902,0.7787,3.9495,0.0,0.7427126710291485,2.0,0.14389999999999947
P20,tactiles,fragile,1,1.0,28012.9023,0.9842,6.289,2741.076100000002,0.49556083531324213,13.0,1.4087000000000005
P20,tactiles,fragile,2,1.0,413.9921,0.3464,6.0976,25.430499999999995,,16.0,0.926800000000001
P20,tactiles,fragile,3,1.0,17360.1797,0.8294,4.6269,0.0,0.38270089285714287,0.0,0.33509999999999973
P20,tactiles,fragile,4,1.0,8036.9873,0.6462,5.5589,12.756800000000112,0.7767441860465149,10.0,1.1523999999999992
P20,tactiles,fragile,5,1.0,14666.8613,0.7876,4.5507,1361.2920000000013,2.9352517985611524,9.0,0.9912000000000001
P20,visual_only,deformable,1,,1927.3105,0.7778,5.0152,14.029700000000048,0.6822235434007138,12.0,1.7596999999999987
P20,visual_only,deformable,2,,2180.5039,0.8982,2.8925,24.21199999999999,1.7386392166708513,7.0,1.0085000000000002
P20,visual_only,deformable,3,,2288.582,0.8147,1.6727,108.2487000000001,2.3005524861878466,16.0,1.4717000000000002
P20,visual_only,deformable,4,,2305.5874,0.9005,2.4908,136.05859999999984,1.5665316297912124,5.0,0.7357
P20,visual_only,deformable,5,,2297.9268,0.8906,2.0121,15.615300000000389,0.8356653766001789,2.0,0.8003
P20,visual_only,fragile,1,1.0,7875.8506,0.635,3.4914,176.58249999999953,2.0693430656934337,18.0,2.2074000000000003
P20,visual_only,fragile,2,1.0,19885.334,0.9842,1.9515,0.0,1.7175381536152114,6.0,0.7366999999999999
P20,visual_only,fragile,3,0.0,20162.209,0.9842,1.9479,8379.2393,3.7792145593869755,47.0,0.06380000000000008
P20,visual_only,fragile,4,0.0,22064.2051,0.9842,1.4215,1980.0917999999983,2.5214666248824824,19.0,0.14450000000000007
P20,visual_only,fragile,5,1.0,11595.4258,0.9766,8.1658,1598.4219000000012,0.9152111046847892,27.0,3.153699999999999
