idx,t,volume,area_px,max_deform_mm,mean_deform_mm
467,23.430291175842285,11398.400390625,37856,0.5457767993211746,0.30109891295433044
468,23.484025955200195,11630.798828125,38257,0.5438575410842895,0.3040175437927246
469,23.533790349960327,11884.5576171875,38773,0.5467463564872742,0.3065163195133209
470,23.582854509353638,12295.2197265625,39286,0.556613287329674,0.3129669427871704
471,23.636390447616577,12806.349609375,40600,0.5766325402259829,0.31542733311653137
472,23.68523073196411,13938.1484375,42386,0.5905377686023713,0.3288384974002838
473,23.734960794448853,14173.724609375,42647,0.5921466398239136,0.33234986662864685
474,23.78593635559082,14168.9892578125,42816,0.5893871426582336,0.33092743158340454
475,23.83608603477478,13927.7861328125,42291,0.5917604565620422,0.3293321430683136
476,23.88679337501526,13275.837890625,41586,0.5811845064163209,0.31923815608024597
477,23.935887098312378,13170.2998046875,41374,0.5744762980937956,0.3183231055736542
478,23.985783576965332,11748.6806640625,38608,0.5500024050474167,0.30430689454078674
479,24.036736488342285,11066.8359375,37623,0.5419937229156494,0.29415079951286316
480,24.086825609207153,10163.8525390625,35733,0.5266561841964722,0.284438818693161
481,24.133633613586426,10103.4111328125,35558,0.5371866911649704,0.28413891792297363
482,24.182299613952637,9443.892578125,34038,0.527639875411987,0.27745145559310913
483,24.235129594802856,8857.33203125,33509,0.5230580234527586,0.26432695984840393
484,24.28843355178833,8661.9208984375,32937,0.4730268895626068,0.2629845142364502
485,24.33576536178589,9416.94140625,34358,0.4989347085356713,0.2740829288959503
486,24.387574672698975,10576.140625,36289,0.5438104939460754,0.29144206643104553
487,24.437232732772827,12562.2822265625,39691,0.5802258849143981,0.31650203466415405
488,24.487380504608154,14724.3388671875,43568,0.5956436103582382,0.33796223998069763
489,24.537352800369263,15647.73046875,44574,0.5958357387781144,0.35105061531066895
490,24.588406324386597,15917.9599609375,45242,0.5960454851388931,0.3518403172492981
491,24.637815237045288,16776.408203125,46787,0.5960003113746644,0.358569860458374
492,24.6878080368042,17160.24609375,47055,0.596126903295517,0.3646848499774933
493,24.73843240737915,17490.048828125,47887,0.5961876249313355,0.365235835313797
494,24.787885665893555,17881.466796875,48450,0.5961428284645081,0.36907052993774414
495,24.83895182609558,18000.04296875,48527,0.5961230528354645,0.37092840671539307
496,24.888867616653442,18328.83203125,49119,0.5961915099620819,0.373151570558548
497,24.938055515289307,18315.837890625,48963,0.5962070822715759,0.3740750849246979
498,24.98721146583557,18365.546875,49084,0.5961627477407455,0.3741656541824341
499,25.039305448532104,18272.5703125,48986,0.5961804568767548,0.3730161786079407
500,25.08936381340027,18642.857421875,49333,0.5962052941322327,0.37789830565452576
501,25.137233018875122,18573.767578125,49385,0.5961805772781372,0.37610140442848206
